Transaction_ID,Date_of_Sale,Customer_Age,Customer_Gender,State,City,Product_Category,Carat,Diamond_Clarity,Diamond_Color,Price,Payment_Method,Discount_Applied
TX008032,2023-03-22 17:51:37,57,Male,West Bengal,Chennai,Bracelet,2.53,SI2,D,280330.28,Online,14.4
TX008033,2023-03-22 08:45:13,51,Male,Maharashtra,Mumbai,Necklace,0.84,SI1,F,177842.47,Online,12.58
TX008034,2023-03-22 05:08:48,29,Female,Maharashtra,Kolkata,Necklace,1.94,SI1,E,236253.75,Debit Card,8.35
TX008035,2023-03-22 06:23:59,58,Male,Delhi,Ahmedabad,Necklace,2.36,SI1,E,211270.26,Credit Card,11.31
TX008036,2023-03-22 11:53:26,25,Male,West Bengal,Bengaluru,Earring,1.51,SI1,D,300665.98,Cash,8.55
TX008037,2023-03-22 01:51:49,59,Female,Tamil Nadu,Mumbai,Earring,2.09,VVS2,E,145041.98,Cash,13.48
TX008038,2023-03-22 14:39:35,26,Female,Karnataka,Delhi,Necklace,1.33,VVS2,D,406020.31,Debit Card,24.77
TX008039,2023-03-22 14:12:40,33,Female,Maharashtra,Bengaluru,Bracelet,1.67,VVS1,G,277853.06,Online,13.97
TX008040,2023-03-22 09:14:23,29,Female,Gujarat,Mumbai,Ring,0.88,VVS1,G,215833.13,Credit Card,17.0
TX008041,2023-03-22 08:25:12,36,Female,West Bengal,Chennai,Necklace,2.11,VVS2,D,142164.2,Cash,14.17
TX008042,2023-03-22 20:12:36,27,Male,West Bengal,Bengaluru,Bracelet,2.74,VVS1,D,204979.27,Credit Card,9.45
TX008043,2023-03-22 02:14:54,32,Male,Tamil Nadu,Ahmedabad,Necklace,2.18,VVS1,G,190554.81,Debit Card,4.92
TX008044,2023-03-22 21:48:49,40,Male,Karnataka,Bengaluru,Bracelet,1.07,VVS2,G,287024.96,Online,13.57
TX008045,2023-03-22 11:20:59,28,Female,Delhi,Mumbai,Necklace,1.64,VVS2,D,302988.05,Credit Card,0.12
TX008046,2023-03-22 06:25:42,33,Female,Karnataka,Chennai,Earring,1.87,SI2,G,301453.81,Online,10.25
TX008047,2023-03-22 02:53:28,43,Male,Karnataka,Mumbai,Bracelet,2.77,VVS1,F,306516.35,Credit Card,5.61
TX008048,2023-03-22 06:58:47,37,Male,Karnataka,Chennai,Necklace,1.92,SI1,G,195145.81,Credit Card,3.61
TX008049,2023-03-22 18:00:27,51,Female,Delhi,Kolkata,Earring,2.7,SI1,G,170999.62,Cash,7.08
TX008050,2023-03-22 22:15:27,38,Female,Tamil Nadu,Kolkata,Bracelet,2.88,SI1,D,263121.51,Debit Card,0.85
TX008051,2023-03-22 03:16:54,59,Male,Tamil Nadu,Delhi,Earring,1.88,VVS1,G,421983.2,Online,0.79
TX008052,2023-03-22 18:44:56,53,Female,Delhi,Bengaluru,Necklace,2.95,SI1,G,212011.76,Online,0.13
TX008053,2023-03-22 21:20:04,52,Male,Delhi,Mumbai,Necklace,1.09,SI1,G,255630.02,Credit Card,8.15
TX008054,2023-03-22 03:19:29,56,Female,Delhi,Bengaluru,Necklace,2.83,SI2,G,275704.19,Credit Card,0.86
TX008055,2023-03-22 14:14:46,29,Female,Delhi,Kolkata,Earring,0.64,SI1,D,296211.01,Debit Card,8.49
TX008056,2023-03-22 05:44:01,56,Female,Karnataka,Chennai,Earring,2.41,SI2,F,298976.49,Online,12.06
TX008057,2023-03-22 17:00:08,41,Female,Delhi,Mumbai,Ring,2.71,SI1,G,101432.86,Debit Card,20.35
TX008058,2023-03-22 02:15:52,63,Male,Maharashtra,Delhi,Bracelet,1.63,VVS1,F,135664.45,Online,23.43
TX008059,2023-03-22 17:28:28,37,Male,Gujarat,Chennai,Necklace,2.97,VVS1,E,203928.98,Cash,17.9
TX008060,2023-03-22 00:49:32,60,Female,Karnataka,Ahmedabad,Ring,2.98,VVS1,G,137557.63,Credit Card,4.63
TX008061,2023-03-22 17:09:04,42,Female,Maharashtra,Ahmedabad,Earring,1.2,SI1,E,249899.73,Online,12.04
TX008062,2023-03-22 23:26:46,62,Female,Delhi,Chennai,Necklace,0.93,VVS2,G,314720.24,Credit Card,24.5
TX008063,2023-03-22 18:24:37,38,Male,Karnataka,Kolkata,Bracelet,2.07,SI1,E,235053.8,Cash,13.31
TX008064,2023-03-22 21:50:34,43,Male,Karnataka,Kolkata,Earring,2.76,SI2,F,217018.84,Online,9.35
TX008065,2023-03-22 06:04:53,60,Female,Delhi,Delhi,Ring,0.87,VVS2,E,128878.16,Online,11.75
TX008066,2023-03-22 02:18:00,52,Female,Tamil Nadu,Delhi,Earring,2.86,SI2,G,354479.52,Credit Card,18.31
TX008067,2023-03-22 23:22:50,26,Female,Karnataka,Chennai,Necklace,2.58,VVS1,E,186035.8,Online,8.91
TX008068,2023-03-22 14:36:23,58,Male,Maharashtra,Ahmedabad,Ring,0.82,SI1,E,102819.97,Cash,5.61
TX008069,2023-03-22 18:03:46,61,Male,Delhi,Delhi,Necklace,0.77,SI1,D,383682.73,Credit Card,3.69
TX008070,2023-03-22 07:17:48,25,Female,Gujarat,Chennai,Necklace,1.01,SI2,F,59066.25,Online,13.5
TX008071,2023-03-22 20:43:04,60,Male,Delhi,Ahmedabad,Necklace,2.49,VVS1,E,295639.94,Credit Card,12.57
TX008072,2023-03-22 16:35:15,59,Female,Gujarat,Bengaluru,Ring,2.35,VVS1,F,371751.29,Credit Card,11.52
TX008073,2023-03-22 05:38:59,43,Female,Delhi,Bengaluru,Bracelet,1.42,SI1,F,182222.54,Debit Card,1.05
TX008074,2023-03-22 18:46:16,48,Male,Karnataka,Ahmedabad,Bracelet,2.44,SI1,E,240181.43,Debit Card,15.93
TX008075,2023-03-22 04:53:39,60,Male,Delhi,Ahmedabad,Necklace,2.96,SI2,D,227842.34,Credit Card,13.74
TX008076,2023-03-22 05:57:46,55,Male,Tamil Nadu,Bengaluru,Necklace,1.89,VVS2,D,245491.2,Cash,14.43
TX008077,2023-03-22 21:38:38,47,Male,Maharashtra,Delhi,Bracelet,1.43,VVS2,F,443031.84,Cash,7.48
TX008078,2023-03-22 17:42:25,39,Female,Karnataka,Kolkata,Earring,2.15,SI1,D,63656.69,Debit Card,24.11
TX008079,2023-03-22 13:40:57,32,Male,Tamil Nadu,Kolkata,Necklace,2.93,SI1,E,59478.75,Cash,18.09
TX008080,2023-03-22 16:41:54,60,Male,Gujarat,Ahmedabad,Earring,2.79,SI1,D,171172.38,Credit Card,6.29
TX008081,2023-03-22 10:01:14,46,Female,Tamil Nadu,Ahmedabad,Necklace,2.39,SI1,D,268844.47,Credit Card,8.01
TX008082,2023-03-22 15:00:28,27,Female,Tamil Nadu,Delhi,Bracelet,1.09,VVS1,F,114389.03,Online,8.81
TX008083,2023-03-22 14:53:16,55,Female,Tamil Nadu,Delhi,Ring,1.79,SI1,E,308068.46,Cash,8.54
TX008084,2023-03-22 08:12:22,53,Female,Karnataka,Mumbai,Necklace,2.11,VVS2,E,372923.33,Debit Card,9.11
TX008085,2023-03-22 12:19:03,55,Male,West Bengal,Delhi,Earring,1.38,VVS1,D,294742.74,Online,2.93
TX008086,2023-03-22 14:05:34,40,Male,West Bengal,Delhi,Bracelet,0.86,VVS1,F,111135.3,Credit Card,9.53
TX008087,2023-03-22 03:27:52,47,Female,West Bengal,Ahmedabad,Ring,0.55,SI1,E,91590.42,Online,1.7
TX008088,2023-03-22 20:13:31,28,Male,Tamil Nadu,Delhi,Necklace,0.98,VVS2,G,290439.68,Online,9.42
TX008089,2023-03-22 11:35:45,54,Female,Delhi,Mumbai,Bracelet,2.14,VVS1,F,121466.9,Cash,7.05
TX008090,2023-03-22 05:46:51,38,Male,Gujarat,Bengaluru,Ring,2.1,SI1,D,177748.1,Credit Card,19.14
TX008091,2023-03-22 13:56:29,37,Female,Gujarat,Mumbai,Necklace,2.28,VVS2,G,282687.89,Cash,18.01
TX008092,2023-03-22 05:14:10,40,Male,Gujarat,Chennai,Bracelet,2.28,VVS1,D,297134.22,Online,5.73
TX008093,2023-03-22 07:57:37,38,Male,Delhi,Ahmedabad,Necklace,1.96,VVS2,F,219267.04,Cash,5.29
TX008094,2023-03-22 12:57:54,42,Female,Karnataka,Kolkata,Ring,0.79,SI1,G,72564.62,Online,11.65
TX008095,2023-03-22 19:43:48,40,Female,Maharashtra,Ahmedabad,Ring,1.14,VVS2,F,338326.09,Online,3.48
TX008096,2023-03-22 19:51:48,56,Female,West Bengal,Delhi,Bracelet,0.53,SI1,G,122309.68,Online,9.91
TX008097,2023-03-22 06:37:23,31,Male,Maharashtra,Bengaluru,Necklace,2.29,VVS2,D,190209.18,Credit Card,5.25
TX008098,2023-03-22 06:02:40,41,Female,Tamil Nadu,Delhi,Ring,1.26,SI1,D,168382.68,Online,0.84
TX008099,2023-03-22 21:07:29,26,Female,Karnataka,Bengaluru,Bracelet,2.34,VVS2,E,157124.07,Online,9.21
TX008100,2023-03-22 21:51:49,27,Male,Tamil Nadu,Delhi,Necklace,0.67,SI2,D,244173.07,Online,19.5
TX008101,2023-03-23 13:36:35,49,Female,Maharashtra,Chennai,Necklace,1.8,VVS2,G,245147.3,Cash,8.79
TX008102,2023-03-23 04:57:11,54,Male,Tamil Nadu,Bengaluru,Bracelet,0.74,VVS2,F,332043.08,Debit Card,7.42
TX008103,2023-03-23 05:47:25,51,Female,Gujarat,Ahmedabad,Earring,1.5,VVS2,F,360544.08,Cash,2.05
TX008104,2023-03-23 22:28:54,58,Male,Maharashtra,Ahmedabad,Ring,0.88,VVS2,D,224567.1,Online,23.4
TX008105,2023-03-23 20:46:49,40,Female,Delhi,Ahmedabad,Ring,0.61,VVS2,G,321609.38,Online,10.56
TX008106,2023-03-23 09:06:56,39,Female,Karnataka,Delhi,Earring,2.78,SI1,E,204105.49,Online,7.51
TX008107,2023-03-23 04:24:22,28,Male,Tamil Nadu,Ahmedabad,Bracelet,1.54,SI1,D,379197.24,Credit Card,22.22
TX008108,2023-03-23 10:51:18,59,Male,West Bengal,Chennai,Bracelet,1.54,VVS2,G,76741.52,Online,6.35
TX008109,2023-03-23 22:11:53,63,Male,Maharashtra,Kolkata,Ring,2.98,SI2,G,217479.82,Cash,21.71
TX008110,2023-03-23 03:01:25,51,Male,Gujarat,Kolkata,Bracelet,0.94,VVS1,D,159800.94,Credit Card,8.91
TX008111,2023-03-23 21:40:00,55,Male,West Bengal,Bengaluru,Bracelet,1.54,VVS1,G,319504.78,Online,6.6
TX008112,2023-03-23 17:34:34,38,Male,West Bengal,Ahmedabad,Earring,0.74,VVS1,G,146602.03,Credit Card,0.49
TX008113,2023-03-23 13:44:17,59,Female,Karnataka,Kolkata,Bracelet,2.17,VVS2,F,354724.44,Credit Card,3.36
TX008114,2023-03-23 14:11:43,43,Female,West Bengal,Mumbai,Ring,2.2,SI2,D,224240.24,Online,3.14
TX008115,2023-03-23 00:30:13,53,Male,Karnataka,Bengaluru,Necklace,0.94,VVS2,G,288217.62,Credit Card,7.03
TX008116,2023-03-23 07:28:08,41,Female,Delhi,Delhi,Earring,0.57,VVS2,E,310592.1,Cash,4.44
TX008117,2023-03-23 03:36:40,44,Female,Gujarat,Kolkata,Earring,2.06,SI2,D,238123.48,Credit Card,6.63
TX008118,2023-03-23 19:48:01,64,Male,Delhi,Kolkata,Ring,2.52,VVS1,D,372556.35,Online,2.11
TX008119,2023-03-23 12:25:20,40,Male,Karnataka,Bengaluru,Ring,0.51,VVS1,F,153795.05,Debit Card,5.01
TX008120,2023-03-23 11:12:21,49,Female,West Bengal,Ahmedabad,Necklace,1.33,VVS1,G,290402.64,Credit Card,4.45
TX008121,2023-03-23 08:36:04,60,Female,Karnataka,Delhi,Earring,1.68,VVS1,G,290100.01,Cash,7.5
TX008122,2023-03-23 22:30:56,39,Female,Karnataka,Kolkata,Ring,2.03,SI2,E,209321.1,Online,7.03
TX008123,2023-03-23 07:00:46,39,Male,Gujarat,Delhi,Ring,2.87,VVS2,G,204184.16,Debit Card,8.75
TX008124,2023-03-23 13:24:20,43,Female,Delhi,Delhi,Bracelet,0.71,VVS1,G,210614.42,Credit Card,14.16
TX008125,2023-03-23 14:02:19,45,Female,West Bengal,Chennai,Ring,2.67,VVS1,F,370936.5,Online,5.64
TX008126,2023-03-23 15:38:45,31,Male,Karnataka,Mumbai,Ring,1.56,VVS2,E,200039.0,Cash,5.79
TX008127,2023-03-23 17:44:29,44,Female,Gujarat,Bengaluru,Ring,1.32,SI2,E,297535.05,Credit Card,13.1
TX008128,2023-03-23 15:09:27,60,Female,Delhi,Kolkata,Necklace,2.61,VVS1,G,257931.09,Debit Card,13.07
TX008129,2023-03-23 11:41:08,60,Male,Gujarat,Chennai,Ring,0.99,SI2,E,133036.0,Online,12.23
TX008130,2023-03-23 19:18:53,40,Male,West Bengal,Delhi,Earring,2.83,VVS2,G,168790.01,Debit Card,7.31
TX008131,2023-03-23 09:17:28,44,Female,West Bengal,Mumbai,Ring,1.29,VVS1,F,204195.39,Debit Card,2.45
TX008132,2023-03-23 22:55:49,33,Female,Tamil Nadu,Kolkata,Necklace,1.75,VVS2,D,289129.63,Debit Card,20.03
TX008133,2023-03-23 10:47:42,29,Male,Delhi,Mumbai,Earring,2.48,SI1,F,220781.5,Online,2.0
TX008134,2023-03-23 17:51:56,54,Female,West Bengal,Delhi,Bracelet,1.67,SI1,F,236824.79,Online,2.24
TX008135,2023-03-23 04:15:19,50,Male,West Bengal,Chennai,Ring,2.54,SI2,F,290310.75,Cash,10.44
TX008136,2023-03-23 10:24:22,34,Female,West Bengal,Chennai,Necklace,1.84,SI1,D,158363.4,Online,18.18
TX008137,2023-03-23 10:55:43,54,Male,Delhi,Kolkata,Earring,2.46,VVS1,F,67694.18,Credit Card,5.08
TX008138,2023-03-23 20:38:52,28,Male,Delhi,Chennai,Necklace,1.78,SI1,D,105979.81,Online,1.4
TX008139,2023-03-23 00:09:51,35,Female,Maharashtra,Bengaluru,Earring,1.91,VVS1,F,229329.92,Cash,0.48
TX008140,2023-03-23 17:54:25,43,Female,Tamil Nadu,Ahmedabad,Necklace,0.89,SI1,G,196524.45,Cash,5.55
TX008141,2023-03-23 23:51:54,61,Male,Tamil Nadu,Bengaluru,Necklace,1.57,SI2,E,152841.34,Cash,1.96
TX008142,2023-03-23 19:26:34,56,Male,Tamil Nadu,Mumbai,Ring,2.08,SI1,F,297889.58,Credit Card,4.72
TX008143,2023-03-23 03:54:20,34,Female,Karnataka,Ahmedabad,Necklace,0.87,SI2,E,203517.55,Online,8.98
TX008144,2023-03-23 22:40:15,62,Female,Tamil Nadu,Chennai,Necklace,2.79,VVS2,G,135865.59,Online,19.95
TX008145,2023-03-23 10:01:17,33,Male,Gujarat,Mumbai,Ring,0.92,VVS1,G,334750.78,Credit Card,11.91
TX008146,2023-03-23 21:22:55,49,Female,Delhi,Chennai,Earring,1.96,VVS2,E,161883.66,Online,7.86
TX008147,2023-03-23 04:24:40,56,Male,Tamil Nadu,Chennai,Earring,2.97,VVS1,E,206119.5,Cash,5.57
TX008148,2023-03-23 02:42:06,64,Male,Delhi,Mumbai,Necklace,1.75,SI1,G,169425.74,Online,5.85
TX008149,2023-03-23 13:59:44,56,Female,Tamil Nadu,Kolkata,Bracelet,2.17,VVS1,G,104961.83,Debit Card,9.45
TX008150,2023-03-23 17:08:19,29,Female,Karnataka,Delhi,Bracelet,2.21,VVS2,F,293984.52,Cash,12.62
TX008151,2023-03-23 04:44:07,25,Female,Karnataka,Ahmedabad,Bracelet,0.67,VVS1,E,437820.04,Online,13.41
TX008152,2023-03-23 11:22:44,51,Male,Delhi,Mumbai,Bracelet,1.04,SI1,G,324698.18,Online,7.46
TX008153,2023-03-23 12:30:04,27,Female,Tamil Nadu,Bengaluru,Bracelet,2.91,VVS1,G,132455.65,Online,3.51
TX008154,2023-03-23 21:33:14,57,Male,Maharashtra,Chennai,Bracelet,0.68,VVS1,G,387351.62,Credit Card,10.77
TX008155,2023-03-23 00:31:47,30,Female,Gujarat,Bengaluru,Ring,2.76,SI2,D,171374.4,Cash,14.07
TX008156,2023-03-23 05:15:10,28,Female,Delhi,Delhi,Earring,1.58,SI2,F,282453.08,Cash,7.2
TX008157,2023-03-23 13:54:30,54,Female,Delhi,Ahmedabad,Bracelet,0.54,VVS2,F,178781.2,Cash,9.3
TX008158,2023-03-23 02:12:54,34,Female,Maharashtra,Ahmedabad,Bracelet,2.16,SI1,F,90976.57,Cash,3.11
TX008159,2023-03-23 02:49:11,59,Male,West Bengal,Chennai,Earring,1.09,VVS1,G,259833.57,Debit Card,8.32
TX008160,2023-03-23 01:24:22,25,Male,West Bengal,Chennai,Earring,1.52,SI1,E,66163.97,Credit Card,8.39
TX008161,2023-03-23 06:45:51,26,Male,Maharashtra,Bengaluru,Necklace,2.3,SI1,G,59877.84,Cash,1.6
TX008162,2023-03-23 04:36:50,38,Female,West Bengal,Bengaluru,Bracelet,0.75,SI2,F,128224.78,Credit Card,10.76
TX008163,2023-03-23 21:16:29,64,Female,Delhi,Mumbai,Ring,1.24,SI1,E,204675.3,Online,1.59
TX008164,2023-03-23 10:36:47,32,Male,Delhi,Kolkata,Bracelet,0.53,SI2,F,124219.56,Online,11.33
TX008165,2023-03-23 01:18:58,46,Male,Maharashtra,Bengaluru,Bracelet,1.66,VVS2,D,139457.94,Debit Card,6.43
TX008166,2023-03-23 06:51:29,39,Male,West Bengal,Ahmedabad,Earring,1.44,SI1,D,428575.05,Credit Card,11.2
TX008167,2023-03-23 22:28:16,39,Female,Tamil Nadu,Ahmedabad,Bracelet,0.9,SI2,D,316894.56,Credit Card,14.26
TX008168,2023-03-23 10:00:44,60,Female,Delhi,Ahmedabad,Ring,1.15,VVS2,E,172972.45,Debit Card,2.2
TX008169,2023-03-23 08:56:46,45,Female,Maharashtra,Chennai,Necklace,2.43,SI1,G,320502.21,Cash,10.05
TX008170,2023-03-23 10:00:40,28,Male,Tamil Nadu,Kolkata,Earring,2.61,SI1,F,332834.31,Credit Card,14.55
TX008171,2023-03-23 05:58:05,39,Female,West Bengal,Delhi,Earring,1.42,VVS1,F,83040.23,Online,3.71
TX008172,2023-03-23 12:53:21,29,Female,Maharashtra,Bengaluru,Bracelet,0.88,SI1,D,128866.09,Credit Card,10.52
TX008173,2023-03-23 04:00:43,53,Female,Delhi,Ahmedabad,Necklace,1.61,SI2,D,77558.9,Credit Card,5.03
TX008174,2023-03-23 23:50:52,43,Male,Karnataka,Delhi,Earring,1.86,SI1,D,314796.7,Cash,5.5
TX008175,2023-03-23 13:47:50,50,Female,Gujarat,Bengaluru,Necklace,1.4,VVS2,F,156554.26,Cash,2.79
TX008176,2023-03-23 22:28:03,61,Female,Delhi,Ahmedabad,Ring,1.76,SI1,F,107751.67,Cash,5.5
TX008177,2023-03-23 06:45:34,37,Female,Gujarat,Ahmedabad,Earring,1.47,SI1,E,186547.32,Credit Card,14.75
TX008178,2023-03-23 08:25:23,33,Female,Delhi,Chennai,Necklace,2.62,VVS1,D,199133.55,Debit Card,12.19
TX008179,2023-03-23 20:19:42,51,Female,Karnataka,Chennai,Bracelet,2.79,VVS2,D,245766.85,Credit Card,0.77
TX008180,2023-03-23 07:23:55,33,Male,Karnataka,Ahmedabad,Necklace,2.45,SI1,F,171853.76,Credit Card,14.43
TX008181,2023-03-23 11:45:30,56,Male,Maharashtra,Kolkata,Ring,0.56,SI2,E,256970.14,Credit Card,6.84
TX008182,2023-03-23 12:25:44,57,Male,Tamil Nadu,Mumbai,Earring,1.34,SI1,D,202813.01,Debit Card,23.98
TX008183,2023-03-23 11:46:46,32,Female,West Bengal,Bengaluru,Earring,1.09,SI2,G,423854.39,Online,6.71
TX008184,2023-03-23 10:55:02,62,Female,Maharashtra,Chennai,Necklace,2.75,VVS1,D,125297.13,Online,5.62
TX008185,2023-03-23 03:41:45,41,Male,Gujarat,Kolkata,Bracelet,2.33,VVS1,G,211453.07,Online,5.65
TX008186,2023-03-23 15:40:31,49,Female,Gujarat,Mumbai,Necklace,2.12,SI2,E,207241.1,Cash,22.19
TX008187,2023-03-23 19:34:27,53,Female,Maharashtra,Ahmedabad,Ring,2.24,SI1,F,268958.11,Debit Card,6.75
TX008188,2023-03-23 14:09:05,29,Female,West Bengal,Kolkata,Necklace,1.27,SI1,F,202764.05,Cash,9.24
TX008189,2023-03-23 10:36:59,52,Female,Karnataka,Bengaluru,Earring,1.5,VVS2,D,122488.03,Debit Card,8.91
TX008190,2023-03-23 09:41:05,31,Male,Tamil Nadu,Delhi,Earring,1.32,SI2,D,116268.87,Debit Card,14.78
TX008191,2023-03-23 00:43:57,43,Female,West Bengal,Chennai,Necklace,2.19,VVS1,E,298935.27,Online,5.98
TX008192,2023-03-23 10:04:39,56,Male,Tamil Nadu,Chennai,Bracelet,1.01,VVS1,E,282582.7,Online,14.33
TX008193,2023-03-23 20:52:58,44,Male,Tamil Nadu,Kolkata,Bracelet,0.63,SI1,D,235446.59,Cash,3.6
TX008194,2023-03-23 12:00:11,62,Female,West Bengal,Ahmedabad,Ring,0.83,SI1,G,93086.24,Online,20.3
TX008195,2023-03-23 04:48:21,26,Female,Delhi,Mumbai,Ring,0.55,VVS1,E,342934.92,Debit Card,2.99
TX008196,2023-03-23 02:20:14,30,Male,Delhi,Chennai,Ring,0.87,SI1,E,103372.76,Online,9.91
TX008197,2023-03-23 00:27:13,25,Male,West Bengal,Ahmedabad,Earring,1.31,VVS2,E,277943.62,Debit Card,1.03
TX008198,2023-03-23 00:27:23,55,Male,Delhi,Mumbai,Necklace,2.82,SI2,E,201675.39,Debit Card,0.77
TX008199,2023-03-23 12:39:49,33,Male,Karnataka,Kolkata,Earring,1.92,SI1,G,86021.14,Credit Card,6.82
TX008200,2023-03-23 10:24:14,56,Male,Karnataka,Delhi,Earring,1.87,VVS2,E,74539.86,Credit Card,2.77
TX008201,2023-03-24 00:47:34,47,Female,West Bengal,Ahmedabad,Earring,2.91,VVS2,D,238494.23,Debit Card,9.47
TX008202,2023-03-24 16:52:32,43,Female,Tamil Nadu,Mumbai,Necklace,2.2,SI1,G,267355.41,Credit Card,9.08
TX008203,2023-03-24 12:50:06,31,Female,Tamil Nadu,Mumbai,Earring,1.07,SI2,E,315115.36,Cash,6.51
TX008204,2023-03-24 13:43:15,52,Male,West Bengal,Delhi,Ring,1.32,VVS1,D,123644.5,Cash,3.25
TX008205,2023-03-24 10:55:00,37,Female,Karnataka,Ahmedabad,Necklace,0.98,VVS2,F,276972.02,Online,4.81
TX008206,2023-03-24 20:16:24,32,Male,Maharashtra,Kolkata,Necklace,1.32,VVS1,F,245686.25,Credit Card,8.51
TX008207,2023-03-24 19:41:29,63,Male,West Bengal,Bengaluru,Necklace,1.01,SI1,D,113105.12,Online,10.93
TX008208,2023-03-24 16:55:20,45,Male,Delhi,Bengaluru,Necklace,1.04,SI2,F,341470.99,Credit Card,7.05
TX008209,2023-03-24 12:02:11,58,Female,Maharashtra,Delhi,Bracelet,2.25,SI1,D,299990.55,Online,0.12
TX008210,2023-03-24 19:53:36,33,Male,Karnataka,Delhi,Bracelet,1.83,VVS2,G,101346.85,Online,9.96
TX008211,2023-03-24 04:56:06,32,Male,Gujarat,Kolkata,Earring,2.98,SI1,D,288020.41,Credit Card,8.62
TX008212,2023-03-24 06:13:47,25,Female,Tamil Nadu,Delhi,Necklace,2.45,VVS1,D,319006.71,Credit Card,24.37
TX008213,2023-03-24 05:53:15,60,Male,Karnataka,Chennai,Bracelet,1.64,VVS1,G,82702.98,Debit Card,2.29
TX008214,2023-03-24 19:48:42,61,Female,Tamil Nadu,Chennai,Earring,2.73,VVS1,F,262611.03,Debit Card,11.64
TX008215,2023-03-24 12:51:25,62,Male,Tamil Nadu,Bengaluru,Bracelet,2.08,SI2,F,169249.28,Debit Card,8.25
TX008216,2023-03-24 05:17:50,55,Female,West Bengal,Mumbai,Bracelet,0.68,SI1,G,224944.87,Cash,5.94
TX008217,2023-03-24 16:01:54,48,Male,West Bengal,Ahmedabad,Earring,2.51,VVS1,D,95181.17,Cash,6.04
TX008218,2023-03-24 15:08:23,60,Female,Maharashtra,Mumbai,Bracelet,0.85,SI2,E,171809.15,Credit Card,1.0
TX008219,2023-03-24 18:27:28,47,Female,Gujarat,Bengaluru,Bracelet,0.86,VVS1,G,74532.27,Online,10.06
TX008220,2023-03-24 17:17:03,61,Male,Karnataka,Kolkata,Ring,2.52,SI2,G,91028.2,Credit Card,12.6
TX008221,2023-03-24 22:20:46,25,Female,Tamil Nadu,Bengaluru,Bracelet,1.99,VVS2,E,311097.18,Debit Card,6.15
TX008222,2023-03-24 23:40:01,43,Female,West Bengal,Delhi,Ring,0.54,SI1,G,247298.99,Debit Card,7.6
TX008223,2023-03-24 16:20:29,29,Female,Karnataka,Ahmedabad,Necklace,2.86,VVS1,F,57844.96,Online,21.34
TX008224,2023-03-24 08:08:43,59,Male,West Bengal,Chennai,Ring,1.17,SI2,E,198404.14,Online,1.18
TX008225,2023-03-24 08:17:15,52,Female,Karnataka,Delhi,Ring,0.74,SI1,G,274074.0,Cash,8.88
TX008226,2023-03-24 02:53:36,46,Male,Tamil Nadu,Bengaluru,Necklace,2.54,SI1,G,181960.92,Online,5.32
TX008227,2023-03-24 21:12:16,48,Male,Delhi,Kolkata,Bracelet,2.73,SI2,G,304584.62,Online,22.66
TX008228,2023-03-24 18:48:55,30,Male,Karnataka,Chennai,Ring,0.63,VVS2,D,264006.32,Credit Card,2.41
TX008229,2023-03-24 18:15:11,34,Male,Gujarat,Bengaluru,Earring,2.25,VVS2,E,166495.54,Online,8.53
TX008230,2023-03-24 17:13:18,31,Female,Maharashtra,Kolkata,Necklace,1.97,VVS2,D,147919.96,Credit Card,8.22
TX008231,2023-03-24 02:30:54,41,Male,Tamil Nadu,Mumbai,Earring,0.78,SI2,F,209022.0,Online,5.99
TX008232,2023-03-24 00:43:13,58,Male,Gujarat,Bengaluru,Necklace,1.83,VVS2,D,311301.71,Debit Card,10.54
TX008233,2023-03-24 21:52:26,34,Male,Maharashtra,Delhi,Ring,2.63,VVS1,F,246757.55,Credit Card,10.65
TX008234,2023-03-24 14:54:15,59,Female,Delhi,Ahmedabad,Ring,1.56,SI2,G,251422.38,Debit Card,12.84
TX008235,2023-03-24 03:27:18,58,Female,Gujarat,Kolkata,Earring,2.46,VVS2,G,205259.55,Debit Card,7.08
TX008236,2023-03-24 20:55:42,43,Male,Tamil Nadu,Kolkata,Bracelet,2.77,VVS1,E,75042.89,Online,1.49
TX008237,2023-03-24 22:57:51,35,Female,Gujarat,Bengaluru,Earring,0.91,VVS2,G,306915.87,Cash,14.67
TX008238,2023-03-24 22:55:23,55,Female,Delhi,Kolkata,Necklace,1.18,VVS1,F,307443.2,Online,4.65
TX008239,2023-03-24 15:52:54,32,Female,Gujarat,Delhi,Earring,2.23,SI2,E,448671.82,Credit Card,13.04
TX008240,2023-03-24 15:57:01,30,Female,Delhi,Bengaluru,Bracelet,0.83,SI1,F,110960.76,Cash,2.36
TX008241,2023-03-24 14:03:09,33,Male,Delhi,Ahmedabad,Earring,2.69,VVS1,E,160925.82,Cash,13.6
TX008242,2023-03-24 23:56:16,56,Female,Karnataka,Mumbai,Bracelet,1.2,SI1,D,312889.56,Online,12.24
TX008243,2023-03-24 00:02:31,30,Female,Gujarat,Bengaluru,Earring,1.44,SI2,D,260289.79,Cash,7.79
TX008244,2023-03-24 17:27:21,47,Male,Gujarat,Kolkata,Earring,1.49,SI2,E,197740.67,Credit Card,5.61
TX008245,2023-03-24 08:33:20,56,Male,Gujarat,Delhi,Bracelet,1.25,VVS2,G,334498.65,Online,11.53
TX008246,2023-03-24 17:43:10,47,Male,Maharashtra,Ahmedabad,Bracelet,1.5,SI1,E,112082.62,Cash,2.38
